shannon_entropy,relative_entropy,url_length,domain_length,special_chars,digits,subdomains,hyphens,question_mark,suspicious_words,https,repeated_chars
4.990878742438253,0.1790462590040586,67,26,1,21,2,1,0,0,0,5
4.582814998292606,0.46157912106584703,197,14,1,80,1,0,1,1,0,10
4.2754758312997145,0.30948666942144215,76,32,1,0,2,1,0,0,0,4
3.6947396630551754,0.21215093255334275,30,10,1,0,2,1,0,0,0,4
4.959116591185501,0.3628115037018601,147,30,5,21,2,4,1,0,1,6
4.408254580031926,0.17670792068922897,43,15,0,0,2,0,0,0,1,4
3.824862957617356,0.17513704238264352,28,19,1,0,2,1,0,0,1,4
4.1685256807930084,0.2909059378442878,56,30,2,2,2,2,0,0,0,4
4.7366223863702075,0.30777173298824584,77,23,0,22,1,0,0,0,0,4
4.162573265150911,0.08535424829267294,36,28,0,0,2,0,0,0,0,2
4.0865295402294075,0.16139797321417756,53,24,1,0,2,1,0,0,0,5
4.132481466909276,0.18944662797808673,49,16,4,0,2,4,0,0,0,5
3.845506696105124,0.32441830533718824,64,22,0,0,2,0,0,0,0,14
4.638129974077122,0.21985102105045004,74,20,0,6,2,0,0,0,0,5
3.7950885863977324,0.11180200921078695,23,16,0,0,2,0,0,0,0,2
4.055295335502323,0.2666327593850396,39,32,0,0,2,0,0,0,0,2
5.1392026695455755,0.44575983117558465,154,30,5,20,2,4,1,0,1,4
3.763096457315197,0.23690354268480343,49,18,0,0,2,0,0,0,0,4
3.8962915290459277,0.1911713122044118,28,13,1,0,2,0,0,0,1,4
3.555533151426996,0.14490656671409693,23,14,0,0,3,0,0,0,1,4
4.011365041826378,0.07609779942396007,21,14,0,0,1,0,0,0,0,2
4.076103170996722,0.17182434244686332,38,19,1,0,1,1,0,1,1,2
4.282739857027811,0.1766917616094852,44,17,0,6,2,0,0,0,0,4
3.7230741894285693,0.18381640617994804,25,16,0,0,3,0,0,0,1,4
4.406171871795629,0.5007187238128904,115,15,10,10,1,10,0,0,0,2
3.910440495218581,0.17702234603175757,42,11,2,0,2,0,0,0,0,4
4.731552782142113,0.26844721785788545,77,23,0,23,1,0,0,0,0,6
4.057575159678481,0.19035235376510257,35,27,0,0,2,0,0,0,0,4
4.621467431627347,0.18588749043025626,62,10,0,23,1,0,0,0,0,3
4.881198332810094,0.20626450844024452,80,16,2,7,2,2,1,0,0,3
5.002060975124043,0.1678640263182715,66,26,1,21,2,1,0,0,0,5
4.097923899526372,0.22400419536098998,42,25,0,0,2,0,0,1,0,6
4.345347827131159,0.17821412892585448,62,55,0,2,3,0,0,1,0,4
4.033689055389993,0.35862836738876636,52,23,1,0,2,0,0,0,0,2
3.6753108689123644,0.1320440531452408,23,14,0,0,2,0,0,0,1,4
4.474417946545265,0.22602177159582695,49,18,0,2,2,0,0,0,0,2
4.009648665414097,0.3122794294732669,44,17,1,0,2,1,0,1,0,2
3.9500637564362093,0.13739908481412946,26,19,0,0,2,0,0,0,0,2
3.8252517372886503,0.17474826271134902,26,18,1,0,2,1,0,0,0,3
4.419250912838828,0.2246052769358956,60,18,3,6,2,3,0,0,0,3
3.413088436425758,0.17187406429539911,22,15,0,0,2,0,0,0,0,2
5.0509264591299585,0.3066255454881224,101,22,0,0,2,0,1,0,0,5
4.6473605584119975,0.25953003719652135,83,13,0,6,2,0,1,0,1,5
3.9500637564362093,0.13739908481412946,26,17,0,0,2,0,0,0,1,2
4.317052925307969,0.20650903074904306,44,13,2,1,2,1,0,0,0,2
4.104281809855787,0.21764628503157538,41,32,1,0,2,1,0,0,1,2
4.516727547861006,0.2381599543024636,68,42,0,13,4,0,0,2,0,4
4.681715226686963,0.31828477331303695,84,18,4,8,2,4,0,0,0,5
4.751892897573128,0.2481071024268724,92,14,5,25,2,4,0,0,0,5
4.063036851590982,0.3292805711877786,53,25,1,0,2,1,0,0,0,2
4.380888004282038,0.31955171385905545,73,13,9,0,2,9,0,0,1,4
4.214432130654918,0.24499948798237825,45,16,1,0,2,0,0,0,1,2
4.32322070314727,0.2003412529097419,47,12,0,1,2,0,0,0,0,3
5.719484154770554,0.3028836582579037,204,27,4,28,2,2,1,1,1,5
4.549424458338744,0.25793046371886064,71,20,0,2,2,0,1,0,0,5
3.729446194905257,0.17744440070326237,23,14,0,0,3,0,0,0,1,4
4.503465189601645,0.30388973245595663,50,14,1,11,3,1,0,0,0,2
4.1162646156680225,0.1316628977755629,29,15,0,0,1,0,0,1,1,3
3.9873274760758832,0.18259752536642884,43,11,0,0,1,0,0,0,0,2
3.9144093452479405,0.17305349600239905,30,22,0,0,2,0,0,0,0,3
3.642149881636903,0.1652050404206999,19,11,0,0,1,0,0,0,0,2
4.616029000787937,0.24195199433963524,74,14,1,4,2,1,1,0,1,5
4.759461073096665,0.28493304626179056,121,46,2,20,5,0,1,2,1,5
4.006071013101169,0.1638539883411438,33,26,0,1,2,0,0,0,0,3
4.146376220664176,0.24594120211458484,44,16,3,0,2,0,0,0,1,2
4.31290887142472,0.21065308463229185,43,12,0,2,2,0,0,0,1,4
4.402119327513167,0.24173686226155852,68,18,1,0,3,0,1,1,0,4
3.7532696895151076,0.1536209060934097,25,17,0,0,2,0,0,0,0,5
4.218171939471839,0.2412596791654575,50,15,0,4,2,0,0,0,1,3
4.909320708997625,0.37608150986462563,97,19,6,20,1,1,0,0,0,4
4.270567620343947,0.1888639982933501,34,21,2,0,2,0,0,0,1,3
4.210363882461015,0.2490677361762821,52,14,3,0,1,3,0,0,1,2
3.909368063943885,0.1780947773064547,29,20,0,0,2,0,0,0,1,4
4.5420705341856795,0.4121257762011955,147,22,0,73,3,0,1,0,1,9
4.543704213975306,0.21118328818816343,65,31,1,10,4,0,0,0,1,3
3.936891797757288,0.23303320368502475,34,13,0,0,1,0,0,0,0,2
3.8841550945958057,0.20330774665453522,27,19,0,0,2,0,0,0,0,4
4.580989582550625,0.27699141257694565,70,45,2,17,4,2,0,0,1,5
4.221226682125536,0.30233527393147624,49,25,1,0,2,0,0,0,0,2
3.9833447786571194,0.3385833162302425,47,16,0,0,2,0,0,0,1,3
3.52257158913636,0.17786812900473148,21,12,0,0,2,0,0,0,1,4
3.895638807527667,0.19182403372267193,36,13,0,0,1,0,0,0,1,2
3.7262046313924566,0.18068596421606298,27,18,0,0,2,0,0,0,1,4
4.815397638626362,0.31388537831860525,128,50,3,23,4,1,1,2,1,4
4.900168817272618,0.1872940239777194,75,34,2,23,2,2,0,0,0,3
4.309284064167407,0.21427789188960533,47,16,1,0,2,0,0,0,1,2
5.602125845084115,0.280517204277727,198,15,1,28,2,1,0,0,0,2
4.1272831343132905,0.194644960574073,33,25,0,0,2,0,0,0,0,3
4.11061213231307,0.21131596257429186,52,16,2,0,2,0,0,0,1,2
5.353148239071945,0.29070795070277977,155,47,1,22,6,1,1,1,1,9
4.755069703389405,0.19912660699746917,86,17,0,22,2,0,0,0,0,5
4.777427782748251,0.39249721869406184,127,18,15,21,2,15,0,0,1,6
4.226143834398879,0.23328778423841848,44,27,0,0,4,0,0,0,0,3
3.885828069136431,0.20163477211390796,31,24,0,0,2,0,0,0,0,3
5.049817220787066,0.2721108741002974,158,23,2,35,2,0,0,0,0,12
4.14916404903238,0.4357984516887765,91,21,6,0,1,6,0,0,0,3
3.555533151426996,0.1449065667140969,23,14,0,0,2,0,0,0,1,6
4.189238255803027,0.2030791669757339,42,33,0,0,3,0,0,0,1,4
3.89876847151208,0.271156529930232,42,34,2,1,2,2,0,0,0,4
4.430382187281413,0.4275988078461587,113,15,13,9,2,13,0,0,0,8
4.186188929614931,0.20612849316382992,45,18,1,0,2,1,0,0,0,4
3.957294029027326,0.2126309724149869,33,16,0,0,2,0,0,0,1,6
3.8573068568981284,0.14269314310187187,29,21,0,0,2,0,0,0,0,5
3.703465189601646,0.20342540600687062,25,16,0,0,2,0,0,0,1,2
4.920545178460931,0.40138291642643104,236,15,2,88,1,1,1,1,0,21
4.50236939960712,0.14148679016760518,62,24,0,4,2,0,0,0,0,6
3.6060152796207325,0.20133964243687155,27,18,0,0,2,0,0,0,1,4
4.824862957617358,0.21953116174109688,56,15,4,5,2,0,0,0,1,6
4.279010795650283,0.18042082298701342,55,12,2,0,2,2,0,0,1,5
4.567494234154351,0.2398606879032529,80,28,4,0,2,4,0,0,0,6
5.147083944054897,0.24523347872386406,82,16,1,6,2,0,1,0,1,3
4.10092167520963,0.14700583823395513,44,20,0,0,2,0,0,0,0,4
3.576617644908665,0.12382207323242607,19,11,0,3,2,0,0,0,0,2
4.5453260222238745,0.36156457338464376,108,17,7,0,1,1,1,0,0,11
4.142486058657705,0.3169455599795913,49,13,0,10,3,0,0,0,0,5
4.901088872638139,0.4564631319799467,120,31,2,5,3,1,0,2,0,8
4.2596714019827155,0.19976021665458052,46,21,2,0,2,2,0,0,0,2
4.3794491194680845,0.20551338125307123,46,15,3,0,2,3,0,0,0,4
4.078374757106208,0.16955275633737793,53,45,4,0,2,4,0,0,0,5
3.6133373140453067,0.19401760801229692,26,18,0,0,2,0,0,0,0,4
4.120393385461234,0.3390382331760631,67,17,1,0,3,1,0,0,1,4
3.9292144551992183,0.1582483860511203,31,22,2,0,2,2,0,0,1,4
3.760017277849653,0.23998272215034677,31,23,0,0,2,0,0,0,0,5
4.959577951764512,0.32582426709773926,144,46,1,42,4,0,0,0,1,5
3.917481250360578,0.2524437510817346,48,12,2,0,1,2,0,0,1,2
4.427188886584734,0.2732508315563595,74,13,2,0,2,1,0,1,1,4
4.562049057989326,0.19283844417414298,51,32,0,1,2,0,0,0,0,3
4.095775075058242,0.2261530198291215,56,29,0,0,3,0,0,0,0,7
3.4709505944546675,0.5290494055453314,40,26,0,0,3,0,0,0,0,2
4.03039478823102,0.139530213211292,29,22,0,0,2,0,0,0,0,2
4.432217937632574,0.21163825214215057,66,19,1,0,2,0,1,0,0,2
4.243293950382455,0.34166855033870147,96,31,6,0,2,6,0,0,0,4
4.126810706591365,0.2655067161873968,54,18,0,0,2,0,0,0,0,2
4.150410872541982,0.24190655023677937,39,19,0,0,2,0,0,0,0,5
4.23128619690549,0.22814542173180688,43,34,1,0,2,1,0,0,1,4
4.6340781059895715,0.27281248961894866,65,12,0,21,1,0,0,0,0,8
4.264524768702467,0.32043773201868875,55,35,1,0,1,1,0,0,0,3
4.226374244680233,0.16594317809852865,51,17,1,0,2,1,0,0,1,4
4.185372447880186,0.2740591707571104,59,27,1,0,3,1,0,0,1,2
3.853863219997788,0.23359962125255215,29,20,0,0,2,0,0,0,1,5
4.199782543240032,0.19253487953872836,46,25,0,0,2,0,0,1,0,6
3.32323142879762,0.13620018983967658,15,7,0,0,1,0,0,0,0,2
4.208694969562841,0.1836224532159188,40,32,1,2,2,1,0,0,0,2
5.205260928284166,0.37970157243699243,126,23,4,10,2,1,1,0,1,3
4.573353840183968,0.23400108187363494,67,29,3,0,2,1,0,0,0,2
4.835120981297359,0.48680711359000567,120,18,0,8,2,0,1,1,1,3
4.159485137230456,0.29994648140683866,57,16,2,0,2,1,0,0,1,5
4.754097293060825,0.2902968262976292,128,14,4,57,1,4,0,0,0,14
4.351537289283848,0.2923189004908785,56,18,0,6,2,0,0,0,0,7
4.3183535294637805,0.2052084265932328,56,21,1,0,2,1,0,0,0,4
4.046439344671015,0.20148816877256975,40,31,0,10,4,0,0,0,1,3
4.204511459715548,0.18780596306321126,36,14,0,0,1,0,0,0,0,2
3.5766176449086653,0.12382207323242607,19,12,0,0,1,0,0,0,0,2
3.642149881636903,0.1652050404206999,19,6,0,1,1,0,0,0,0,2
3.9502120649147474,0.13725077633559263,28,21,0,0,2,0,0,0,0,2
4.1287347499440905,0.19319334494327234,38,18,0,0,2,0,0,0,0,4
4.5603348573092894,0.48405926204916444,197,14,1,72,1,0,1,1,0,10
4.34882487135245,0.2950313184222732,60,17,4,2,2,4,0,0,0,4
4.145503318654332,0.3139282999829645,62,41,2,0,2,2,0,1,0,4
3.963610875592631,0.28431663785095457,45,23,0,0,1,0,0,0,0,2
4.023465189601646,0.1464598118406653,25,16,1,0,2,1,0,0,1,4
3.998698935851037,0.24922857759254752,53,23,2,0,2,0,0,0,0,4
4.3445350405417695,0.2993211492329551,89,16,1,0,2,1,0,1,0,7
4.243158791671846,0.21627282696545108,42,34,2,5,2,2,0,0,0,5
4.585460849691615,0.221894072365987,55,46,3,12,2,3,0,0,1,4
4.423787002670503,0.3311004994929659,79,19,1,0,2,0,1,0,1,2
3.7317461816973854,0.2682538183026138,36,11,0,0,1,0,0,1,0,7
4.2397635917101475,0.21966802692714954,43,15,0,0,2,0,0,0,1,4
4.223325823567663,0.23610579506963403,58,19,0,0,2,0,0,0,1,4
3.6818808028034016,0.12547411925420118,19,10,0,0,1,0,0,0,1,2
4.282098601752792,0.24146335430422056,42,14,0,5,2,0,0,0,0,2
4.057855988582063,0.2640721063052992,39,16,0,0,2,0,0,0,1,6
4.528892454241354,0.3779981413671632,112,14,4,0,1,1,1,1,0,4
3.7979026896829464,0.2020973103170534,28,20,0,0,1,0,0,0,0,3
4.202819531114783,0.11910856377257947,32,20,0,0,2,0,1,0,1,4
4.6144230844251535,0.2924675111833662,96,19,6,6,2,6,0,0,0,6
3.8292750707107124,0.2581877705396261,25,11,0,1,1,0,0,0,1,3
3.8535271731813627,0.23393566806897673,42,16,0,0,1,0,0,0,1,3
4.407793308876763,0.4990972867317558,116,15,14,6,1,14,0,0,1,2
4.218299849920031,0.3052621061369819,81,20,1,0,1,1,0,0,0,2
4.504656366731368,0.2502311354321012,74,16,2,0,2,2,1,0,0,7
4.751530695602541,0.29286342375591345,100,18,1,21,2,1,0,1,0,7
3.7843684875968613,0.2156315124031378,31,14,0,0,2,0,0,0,0,3
4.021268494903765,0.1486565065385474,29,21,0,0,2,0,0,0,0,5
4.102933434382349,0.14499407906123507,38,31,0,0,2,0,0,0,0,2
4.4050455468258045,0.23881064294892104,56,16,2,0,2,0,0,0,1,2
5.6728381542766275,0.3271618457233726,326,19,7,62,2,6,1,1,1,12
4.496814071106212,0.3105408509513905,71,15,0,0,2,0,1,0,1,4
4.2686446103933715,0.3163178903277846,69,18,2,0,1,2,1,0,0,3
4.617006561792478,0.3371897485943943,105,18,7,6,2,7,0,0,1,7
4.24156264992859,0.21786896870870628,49,18,0,0,2,0,0,0,1,5
4.257319115016275,0.2021125036210224,43,27,1,0,2,1,1,0,0,4
4.816626552112991,0.2708362891373486,62,23,0,9,2,0,0,0,0,4
4.028946391954607,0.21898112148897847,33,26,0,0,2,0,0,0,0,2
3.810081020521731,0.18991897947826983,27,18,0,0,2,0,0,0,1,4
3.481714572986072,0.2187251451550191,22,13,0,0,2,0,0,0,1,4
4.079678649882975,0.16824886356061083,34,25,1,0,2,1,0,0,1,4
4.097085133395087,0.2952322893836722,40,14,1,0,2,1,0,0,0,5
4.033334716021919,0.35898270675684246,62,27,1,0,1,1,0,0,0,3
3.8441065448145375,0.15589345518546197,26,18,0,4,2,0,0,0,0,4
4.378727103656465,0.26512908611825875,52,24,0,2,2,0,0,1,0,6
4.161953223919209,0.2303641988595522,41,16,1,0,2,0,0,0,1,2
4.293594289588575,0.16583732904872245,38,19,1,0,1,1,0,0,1,2
3.9946803684089094,0.17524463303340365,28,19,0,0,2,0,0,0,1,4
4.4608586729768325,0.39712232215073817,95,17,6,5,2,1,0,0,0,7
4.014438730983427,0.1554862704588853,35,17,0,0,2,0,0,0,1,5
4.375487065435391,0.20947543528576543,41,16,0,7,3,0,0,0,0,5
3.9056390622295662,0.18182377902077299,32,14,0,0,1,0,0,0,0,3
4.094760845817661,0.22716724906970193,41,18,1,0,1,1,0,0,0,2
4.0345889876821355,0.2873391072052272,49,13,2,2,1,2,0,0,1,2
3.7201755214643453,0.1867150741441736,24,15,0,0,2,0,0,0,1,4
4.032303242743954,0.13762175869836024,27,19,0,0,1,0,0,0,0,3
4.693104493863842,0.3943583473864992,188,13,1,90,3,0,1,1,0,20
3.8441065448145375,0.15589345518546197,26,17,0,0,2,0,0,0,1,4
4.193933719517082,0.26549789912021543,45,12,1,0,1,1,0,0,0,2
4.512009108461028,0.39488148714748966,81,21,0,10,3,0,1,0,0,3
4.753504110289069,0.4164208911532434,127,50,3,16,4,1,1,2,0,4
4.150410872541981,0.24190655023677934,39,27,0,0,2,0,0,0,0,4
3.708132064658602,0.19875853094991724,23,14,0,0,2,0,0,0,1,4
4.319119161352678,0.26584333936847937,49,31,1,7,2,1,0,0,0,3
4.189437798233894,0.20287962454486697,56,25,1,0,3,1,0,0,0,5
4.28553930549644,0.4149004126446545,65,40,3,3,4,3,0,1,0,5
4.653789381355884,0.253101214252634,71,37,3,6,4,2,0,0,1,3
4.243879542682847,0.34108295803830857,59,18,1,0,2,1,0,0,1,3
4.034212106253169,0.28771598863419423,51,16,0,0,2,0,0,0,0,3
4.1551876989901,0.23712972378866054,48,16,3,0,1,3,0,0,0,2
4.548097411114467,0.15234230702662502,39,16,0,4,1,0,1,0,0,4
3.9478353352609514,0.30009217818263256,52,14,0,0,2,0,0,0,0,4
4.255488429816492,0.26807352624052133,64,17,0,0,3,0,0,0,1,4
4.873970224532268,0.25531279241269916,117,42,2,24,4,0,1,2,0,4
4.266401584339953,0.2571603717170572,59,29,2,0,2,0,0,0,0,5
3.9582291686698796,0.21169583277243434,27,18,0,0,2,0,0,0,1,4
4.452481006802993,0.19137518297173045,52,24,1,6,2,1,1,0,0,6
4.323220703147271,0.26174179757388527,47,12,0,5,2,0,0,0,0,4
4.502149243345481,0.35583175178209064,87,17,5,0,2,5,0,0,0,4
4.097024247877514,0.2952931749012466,65,18,2,0,2,2,0,0,1,4
4.318788917256001,0.3816508008850899,57,18,3,0,2,0,0,0,0,2
4.5156993770920755,0.23918812507139514,66,41,0,17,5,0,0,0,0,6
4.09174884562402,0.23017924926334346,74,19,4,0,2,4,0,0,1,4
4.131054782742918,0.19087331214444433,39,17,0,0,1,0,0,0,1,3
4.142295219190902,0.1796328756964621,29,14,0,1,2,0,0,0,0,2
3.7294461949052566,0.17744440070326237,23,14,0,0,2,0,0,0,1,4
3.588354347173234,0.1120853709678591,23,15,0,0,2,0,0,0,0,4
4.440094649404178,0.31479285275929036,62,10,0,22,1,0,0,0,0,7
5.298424419141378,0.3162854249738258,105,18,1,9,2,0,1,0,1,5
4.936287163672793,0.27316620195615726,92,18,1,25,1,1,1,1,1,5
4.0879293469851055,0.23399874790225736,46,17,2,0,2,2,0,0,0,4
4.107017709595357,0.14090980384822846,36,21,0,1,2,0,0,0,0,2
3.454822399946607,0.13014010077455038,17,10,0,1,1,0,0,0,0,2
4.55845147749576,0.2995295176318128,77,12,7,12,1,7,0,0,0,5
4.013111135723805,0.15681386571850878,37,29,2,1,2,2,0,0,0,4
4.164896592899132,0.2274208298796278,43,16,2,0,1,2,0,0,0,2
4.4307654069427125,0.3241220952207572,74,23,1,7,2,0,1,1,0,7
3.9976447672952387,0.32428332759212253,52,27,1,0,2,0,0,0,0,5
3.921593511005629,0.24833149043668215,50,20,0,0,2,0,0,0,1,4
3.9387218755408675,0.14874096570947248,24,15,0,0,2,0,0,0,1,4
3.6464393446710153,0.16091557738658793,20,12,0,0,2,0,0,0,0,4
4.322579324069081,0.2009826319879309,52,15,1,1,3,1,0,0,0,2
4.10092167520963,0.14700583823395516,44,21,2,0,2,2,0,1,0,5
4.093139062229566,0.1547884512140188,32,15,0,1,2,0,0,0,1,3
3.921721231045239,0.16574161020509903,35,13,0,0,2,0,0,0,0,4
4.4072901364521035,0.1776723642690526,56,17,3,2,2,3,0,0,0,3
4.216651363324027,0.24278025531327016,45,17,3,0,1,3,0,0,0,3
4.5228333717148175,0.2845215503427881,51,20,1,4,2,1,0,0,1,4
4.047742678581274,0.20018483486231142,30,22,0,0,3,0,0,0,0,4
4.494427130042125,0.20601258809896728,49,13,1,1,2,0,1,0,1,4
4.2723619898374166,0.18706962879988087,47,19,0,4,2,0,0,0,0,4
4.280187698990102,0.17924391964719666,48,39,0,0,2,0,0,0,1,3
4.043544614839371,0.20438289860421405,41,34,0,0,2,0,0,0,0,2
3.8972031514247374,0.2727218500175755,41,16,1,0,2,1,0,0,1,2
4.267194902770672,0.43324481537042026,73,15,2,0,2,0,0,0,1,4
4.155651552252569,0.1662765426347933,31,23,0,2,2,0,0,0,0,2
4.647810402021881,0.2590801935866375,80,27,0,26,2,0,0,0,1,9
4.214810678425988,0.24462094021130712,63,10,1,0,1,0,0,0,0,3
5.108826437900323,0.35060518073697544,152,18,2,39,2,1,0,0,0,10
4.055063989595112,0.26686410529224996,60,19,0,0,2,0,0,1,0,4
4.467434164206581,0.23300555393451267,56,26,2,0,2,0,0,0,0,2
4.014438730983426,0.23348878246015822,35,16,0,0,2,0,0,0,0,2
4.615232189502197,0.19212273255540685,85,18,0,33,3,0,0,0,0,7
4.300147279309246,0.2234146767477658,56,21,3,1,2,0,0,0,0,4
4.502278511060243,0.2526089911032267,70,14,5,5,2,5,0,0,0,2
4.496639983852748,0.25824751831072046,75,12,5,0,1,1,2,0,0,8
4.135699552746468,0.11222796069711591,38,29,2,0,2,2,0,0,1,2
3.9900172174899016,0.257910295953682,35,26,0,4,2,0,0,0,1,2
4.521567004295789,0.23332049786767853,60,41,2,7,4,2,0,0,1,8
3.661932872373583,0.2449577232349364,27,16,0,0,2,0,0,0,0,4
4.183250237572224,0.13867785731513743,52,28,0,0,2,0,0,0,0,5
4.440183265539153,0.31470423662431535,67,17,1,3,2,0,0,0,1,4
4.208680146426704,0.2507514722105934,56,19,0,0,2,0,0,0,0,5
3.9917292966721747,0.17819570477013763,32,20,0,0,2,0,0,0,0,4
4.1835344270007955,0.2087829957779636,57,15,6,0,2,0,0,0,0,4
4.19259500475988,0.1997224180188798,31,12,1,4,1,1,0,0,0,3
3.30827083453526,0.15116078410203687,18,10,0,0,2,0,0,0,0,4
4.023524355675068,0.29840373921229374,67,13,3,0,2,3,0,0,0,8
3.41041725276052,0.17454524796063683,17,5,0,2,1,0,0,0,1,2
3.85619629821938,0.1438037017806205,27,19,0,0,2,0,0,0,0,4
4.123204629558406,0.19872346532895696,44,16,1,0,2,1,0,0,0,6
3.7834959231633984,0.3039669180869408,33,14,0,0,1,0,0,0,1,2
4.345056622821499,0.40983087934196966,86,13,10,7,1,10,0,1,0,4
3.821226604916021,0.26623623633431864,33,13,0,0,2,0,0,0,0,5
3.729446194905257,0.17744440070326237,23,15,0,0,3,0,0,0,1,4
4.070882829199449,0.2510452656879129,59,26,0,0,2,0,0,0,1,6
3.593269689515108,0.10717002862598335,25,16,0,0,2,0,0,0,1,4
4.541393261529371,0.21349424063409803,56,47,0,7,4,0,0,0,1,3
4.789973317186082,0.21002668281391876,75,31,2,17,6,2,0,0,0,7
4.510362330212912,0.24452517195055382,57,21,1,10,2,1,0,0,0,4
4.08532092302683,0.2366071718605331,42,17,1,0,2,1,0,0,1,4
4.143624654426843,0.17830344046051974,39,22,0,0,2,0,0,1,0,3
4.855249872006545,0.35420349362240344,127,50,3,18,4,1,1,2,1,8
4.842255442258727,0.40567207118485843,227,22,1,72,2,0,1,2,1,18
4.362821832957943,0.28103435681678324,56,17,3,6,1,3,0,0,0,3
3.6635327548042533,0.14382216725334943,22,13,0,1,2,0,0,0,1,3
5.44614331022656,0.4607472853819569,249,37,16,40,2,15,1,0,1,13
4.887134105632243,0.4347939892551209,120,13,13,9,2,11,0,0,0,4
3.7406015629507228,0.16628903265779602,24,16,0,0,2,0,0,0,0,4
4.811126286196851,0.2763365550534909,125,50,3,23,4,1,1,2,1,6
4.2982140864345695,0.16121753220272686,53,44,3,9,4,3,0,0,1,4
4.0279764393852995,0.2939516555020622,50,31,0,0,2,0,0,0,0,2
4.402296596579853,0.2981431215612381,55,24,1,2,2,1,0,0,0,4
4.155783629896564,0.16614446499079819,50,13,3,1,2,3,0,0,0,4
4.145984725658471,0.3134468929788267,51,14,1,0,1,1,0,0,0,3
4.623153348621517,0.42124077073693794,102,15,1,21,1,1,0,0,0,8
4.02269698136929,0.29923111351807274,41,29,2,0,1,2,0,0,0,3
3.7232314287976207,0.18365916681089753,30,22,1,0,2,1,0,0,0,4
4.280297932696986,0.30466456802416975,63,18,2,0,2,2,0,0,0,4
4.393942707918268,0.2499134818564561,40,24,1,0,2,1,0,0,1,4
3.9262723741395082,0.16119046711083224,29,21,1,0,2,1,0,0,0,2
4.115834092163221,0.2060940027241425,38,29,1,0,3,1,0,0,1,2
4.7325208368139675,0.2674791631860318,94,28,1,22,3,1,0,1,0,6
4.14101671113449,0.3825452449225241,66,38,2,0,4,2,0,1,1,5
4.3542227440216,0.23073975669955646,44,14,0,7,2,0,0,0,0,3
4.214446570661587,0.2449850479757094,62,16,5,0,2,5,0,1,1,5
5.432015968784045,0.32287153337942426,148,16,5,35,2,1,1,1,1,7
3.501397825434103,0.19904189270698955,23,14,0,0,2,0,0,0,1,4
4.379298475431077,0.20566402529007857,43,14,0,13,3,0,0,0,0,2
4.327368167875318,0.19619378818169553,48,27,1,2,2,1,0,0,0,3
5.080633864210842,0.345630890491251,90,20,2,5,2,1,1,0,0,6
4.714478399497587,0.23971791088929048,66,20,2,12,1,1,1,0,1,2
4.489529130531857,0.2653583716316117,74,17,3,0,2,0,0,0,0,4
5.185758078374643,0.3992044223465165,188,11,8,49,1,4,1,0,0,10
4.211671949980976,0.31189000607603756,56,23,5,0,1,5,0,0,0,6
3.98319563424773,0.18672936719458258,33,24,0,0,2,0,0,0,1,5
4.937796884432989,0.2716564811959593,101,18,1,26,1,1,1,1,1,5
4.15487093296263,0.16705716192473394,37,28,0,2,2,0,0,0,1,2
4.201692923824033,0.190624498954728,39,24,0,0,1,0,0,0,1,2
4.069548827786958,0.17837868565662715,32,22,0,0,2,0,0,0,0,4
3.9783335811852645,0.10912926006507584,29,20,0,0,2,0,0,0,1,2
3.8573068568981284,0.14269314310187187,29,20,0,0,2,0,0,0,1,4
4.049010814661722,0.2729172802256402,52,16,2,0,2,2,0,0,1,3
3.5726236638951634,0.1278160542459282,22,13,0,0,2,0,0,0,1,4
4.116299605701696,0.2056284891856667,34,26,1,0,2,1,0,0,0,2
4.799915299953372,0.32936771699159334,118,12,2,28,1,2,0,0,0,9
4.303636003806989,0.21992595225002343,68,22,2,4,2,2,0,0,1,5
4.146091246127622,0.3133403725096763,68,31,1,0,3,1,0,0,0,2
3.936260027531526,0.15120281371881186,22,6,0,1,1,0,0,0,1,2
3.9134007456613777,0.17406209558896105,31,22,0,0,2,0,0,0,1,3
4.491459931341816,0.20897978679927515,41,21,0,6,2,0,0,0,0,2
3.9407598325400897,0.1467030087102499,28,20,0,0,2,0,0,0,0,4
3.790121211776855,0.29734162947348514,41,23,1,0,3,1,1,0,1,5
3.909368063943885,0.17809477730645468,29,20,0,0,2,0,0,0,1,5
3.797020431713803,0.20297956828619626,35,26,0,0,2,0,0,0,1,3
4.49446844752014,0.26041905464332665,90,23,6,5,2,6,0,0,1,5
4.1427111353342525,0.38085082072276016,114,11,6,0,2,6,0,0,0,5
3.8100810205217313,0.18991897947826983,27,19,0,0,2,0,0,0,0,5
4.4514122398985005,0.30347526226496735,61,22,2,6,1,2,0,0,0,3
3.823555590238057,0.17644440976194287,41,18,0,0,2,0,0,0,0,4
4.648586724205757,0.25830387140276034,70,18,4,2,2,0,0,0,0,5
4.143892715872895,0.24842470690586563,54,16,3,0,2,0,0,0,0,7
4.701170698621134,0.46875430282118097,120,15,1,18,1,1,0,1,0,10
4.1288840705376355,0.33054754809966064,50,24,1,0,2,1,0,0,0,3
4.611416824235502,0.24656417089206956,52,16,1,10,2,1,0,0,0,3
4.415661470191764,0.10790048586524939,42,29,2,0,2,0,0,0,1,3
4.620857272274381,0.23712372285319183,92,25,0,23,3,0,0,0,0,7
4.740359917290792,0.38892309965417493,126,14,4,5,2,3,0,0,0,7
